window,team,cell_x,cell_y,x_center,y_center,count
10-20,radiant,28,30,-2875.0,-2375.0,1
10-20,radiant,28,31,-2875.0,-2125.0,2
10-20,radiant,28,32,-2875.0,-1875.0,1
10-20,radiant,28,34,-2875.0,-1375.0,1
10-20,radiant,28,35,-2875.0,-1125.0,1
10-20,radiant,28,36,-2875.0,-875.0,2
10-20,radiant,28,37,-2875.0,-625.0,1
10-20,radiant,28,39,-2875.0,-125.0,1
10-20,radiant,28,40,-2875.0,125.0,7
10-20,radiant,29,9,-2625.0,-7625.0,30
10-20,radiant,29,10,-2625.0,-7375.0,13
10-20,radiant,29,12,-2625.0,-6875.0,1
10-20,radiant,29,14,-2625.0,-6375.0,1
10-20,radiant,29,15,-2625.0,-6125.0,3
10-20,radiant,29,18,-2625.0,-5375.0,1
10-20,radiant,29,20,-2625.0,-4875.0,1
10-20,radiant,29,22,-2625.0,-4375.0,2
10-20,radiant,29,24,-2625.0,-3875.0,1
10-20,radiant,29,25,-2625.0,-3625.0,1
10-20,radiant,29,26,-2625.0,-3375.0,1
10-20,radiant,29,29,-2625.0,-2625.0,6
10-20,radiant,29,30,-2625.0,-2375.0,10
10-20,radiant,29,32,-2625.0,-1875.0,1
10-20,radiant,29,33,-2625.0,-1625.0,1
10-20,radiant,29,35,-2625.0,-1125.0,1
10-20,radiant,29,39,-2625.0,-125.0,1
10-20,radiant,29,40,-2625.0,125.0,4
10-20,radiant,30,7,-2375.0,-8125.0,17
10-20,radiant,30,8,-2375.0,-7875.0,65
10-20,radiant,30,9,-2375.0,-7625.0,104
10-20,radiant,30,10,-2375.0,-7375.0,12
10-20,radiant,30,11,-2375.0,-7125.0,6
10-20,radiant,30,16,-2375.0,-5875.0,1
10-20,radiant,30,17,-2375.0,-5625.0,2
10-20,radiant,30,18,-2375.0,-5375.0,1
10-20,radiant,30,19,-2375.0,-5125.0,3
10-20,radiant,30,20,-2375.0,-4875.0,2
10-20,radiant,30,21,-2375.0,-4625.0,2
10-20,radiant,30,22,-2375.0,-4375.0,3
10-20,radiant,30,23,-2375.0,-4125.0,4
10-20,radiant,30,24,-2375.0,-3875.0,1
10-20,radiant,30,25,-2375.0,-3625.0,2
10-20,radiant,30,29,-2375.0,-2625.0,2
10-20,radiant,30,30,-2375.0,-2375.0,4
10-20,radiant,30,32,-2375.0,-1875.0,2
10-20,radiant,30,33,-2375.0,-1625.0,3
10-20,radiant,30,34,-2375.0,-1375.0,2
10-20,radiant,30,35,-2375.0,-1125.0,5
10-20,radiant,30,36,-2375.0,-875.0,1
10-20,radiant,30,40,-2375.0,125.0,3
10-20,radiant,31,6,-2125.0,-8375.0,6
10-20,radiant,31,7,-2125.0,-8125.0,1270
10-20,radiant,31,8,-2125.0,-7875.0,587
10-20,radiant,31,9,-2125.0,-7625.0,268
10-20,radiant,31,10,-2125.0,-7375.0,46
10-20,radiant,31,11,-2125.0,-7125.0,1
10-20,radiant,31,16,-2125.0,-5875.0,2
10-20,radiant,31,18,-2125.0,-5375.0,3
10-20,radiant,31,19,-2125.0,-5125.0,5
10-20,radiant,31,20,-2125.0,-4875.0,5
10-20,radiant,31,21,-2125.0,-4625.0,5
10-20,radiant,31,22,-2125.0,-4375.0,11
10-20,radiant,31,23,-2125.0,-4125.0,3
10-20,radiant,31,24,-2125.0,-3875.0,3
10-20,radiant,31,25,-2125.0,-3625.0,12
10-20,radiant,31,26,-2125.0,-3375.0,28
10-20,radiant,31,27,-2125.0,-3125.0,1
10-20,radiant,31,28,-2125.0,-2875.0,2
10-20,radiant,31,29,-2125.0,-2625.0,3
10-20,radiant,31,30,-2125.0,-2375.0,1
10-20,radiant,31,31,-2125.0,-2125.0,1
10-20,radiant,31,32,-2125.0,-1875.0,4
10-20,radiant,31,33,-2125.0,-1625.0,4
10-20,radiant,31,34,-2125.0,-1375.0,9
10-20,radiant,31,36,-2125.0,-875.0,1
10-20,radiant,31,38,-2125.0,-375.0,1
10-20,radiant,32,7,-1875.0,-8125.0,381
10-20,radiant,32,8,-1875.0,-7875.0,853
10-20,radiant,32,9,-1875.0,-7625.0,138
10-20,radiant,32,10,-1875.0,-7375.0,38
10-20,radiant,32,15,-1875.0,-6125.0,5
10-20,radiant,32,16,-1875.0,-5875.0,1
10-20,radiant,32,18,-1875.0,-5375.0,8
10-20,radiant,32,19,-1875.0,-5125.0,11
10-20,radiant,32,20,-1875.0,-4875.0,24
10-20,radiant,32,21,-1875.0,-4625.0,573
10-20,radiant,32,22,-1875.0,-4375.0,104
10-20,radiant,32,23,-1875.0,-4125.0,23
10-20,radiant,32,24,-1875.0,-3875.0,8
10-20,radiant,32,25,-1875.0,-3625.0,37
10-20,radiant,32,26,-1875.0,-3375.0,141
10-20,radiant,32,27,-1875.0,-3125.0,42
10-20,radiant,32,28,-1875.0,-2875.0,38
10-20,radiant,32,29,-1875.0,-2625.0,3
10-20,radiant,32,30,-1875.0,-2375.0,2
10-20,radiant,32,31,-1875.0,-2125.0,3
10-20,radiant,32,32,-1875.0,-1875.0,3
10-20,radiant,32,33,-1875.0,-1625.0,1
10-20,radiant,32,34,-1875.0,-1375.0,2
10-20,radiant,32,35,-1875.0,-1125.0,10
10-20,radiant,32,36,-1875.0,-875.0,2
10-20,radiant,32,37,-1875.0,-625.0,2
10-20,radiant,32,38,-1875.0,-375.0,3
10-20,radiant,33,7,-1625.0,-8125.0,221
10-20,radiant,33,8,-1625.0,-7875.0,231
10-20,radiant,33,9,-1625.0,-7625.0,311
10-20,radiant,33,10,-1625.0,-7375.0,57
10-20,radiant,33,11,-1625.0,-7125.0,1
10-20,radiant,33,14,-1625.0,-6375.0,1
10-20,radiant,33,18,-1625.0,-5375.0,1
10-20,radiant,33,19,-1625.0,-5125.0,25
10-20,radiant,33,20,-1625.0,-4875.0,70
10-20,radiant,33,21,-1625.0,-4625.0,2321
10-20,radiant,33,22,-1625.0,-4375.0,2035
10-20,radiant,33,23,-1625.0,-4125.0,422
10-20,radiant,33,24,-1625.0,-3875.0,242
10-20,radiant,33,25,-1625.0,-3625.0,181
10-20,radiant,33,26,-1625.0,-3375.0,543
10-20,radiant,33,27,-1625.0,-3125.0,303
10-20,radiant,33,28,-1625.0,-2875.0,56
10-20,radiant,33,29,-1625.0,-2625.0,21
10-20,radiant,33,30,-1625.0,-2375.0,4
10-20,radiant,33,31,-1625.0,-2125.0,3
10-20,radiant,33,32,-1625.0,-1875.0,2
10-20,radiant,33,33,-1625.0,-1625.0,5
10-20,radiant,33,34,-1625.0,-1375.0,9
10-20,radiant,33,35,-1625.0,-1125.0,8
10-20,radiant,33,36,-1625.0,-875.0,5
10-20,radiant,33,37,-1625.0,-625.0,2
10-20,radiant,33,39,-1625.0,-125.0,1
10-20,radiant,33,40,-1625.0,125.0,2
10-20,radiant,34,7,-1375.0,-8125.0,126
10-20,radiant,34,8,-1375.0,-7875.0,48
10-20,radiant,34,9,-1375.0,-7625.0,188
10-20,radiant,34,10,-1375.0,-7375.0,62
10-20,radiant,34,11,-1375.0,-7125.0,5
10-20,radiant,34,15,-1375.0,-6125.0,2
10-20,radiant,34,17,-1375.0,-5625.0,2
10-20,radiant,34,18,-1375.0,-5375.0,2
10-20,radiant,34,19,-1375.0,-5125.0,35
10-20,radiant,34,20,-1375.0,-4875.0,365
10-20,radiant,34,21,-1375.0,-4625.0,726
10-20,radiant,34,22,-1375.0,-4375.0,1546
10-20,radiant,34,23,-1375.0,-4125.0,2174
10-20,radiant,34,24,-1375.0,-3875.0,1496
10-20,radiant,34,25,-1375.0,-3625.0,1636
10-20,radiant,34,26,-1375.0,-3375.0,1511
10-20,radiant,34,27,-1375.0,-3125.0,1062
10-20,radiant,34,28,-1375.0,-2875.0,39
10-20,radiant,34,29,-1375.0,-2625.0,27
10-20,radiant,34,30,-1375.0,-2375.0,4
10-20,radiant,34,31,-1375.0,-2125.0,1
10-20,radiant,34,32,-1375.0,-1875.0,2
10-20,radiant,34,33,-1375.0,-1625.0,7
10-20,radiant,34,34,-1375.0,-1375.0,21
10-20,radiant,34,35,-1375.0,-1125.0,11
10-20,radiant,34,36,-1375.0,-875.0,44
10-20,radiant,34,37,-1375.0,-625.0,7
10-20,radiant,34,38,-1375.0,-375.0,1
10-20,radiant,34,39,-1375.0,-125.0,2
10-20,radiant,34,40,-1375.0,125.0,2
10-20,radiant,35,7,-1125.0,-8125.0,41
10-20,radiant,35,8,-1125.0,-7875.0,38
10-20,radiant,35,9,-1125.0,-7625.0,253
10-20,radiant,35,10,-1125.0,-7375.0,105
10-20,radiant,35,11,-1125.0,-7125.0,9
10-20,radiant,35,15,-1125.0,-6125.0,2
10-20,radiant,35,18,-1125.0,-5375.0,3
10-20,radiant,35,19,-1125.0,-5125.0,86
10-20,radiant,35,20,-1125.0,-4875.0,97
10-20,radiant,35,21,-1125.0,-4625.0,213
10-20,radiant,35,22,-1125.0,-4375.0,256
10-20,radiant,35,23,-1125.0,-4125.0,12
10-20,radiant,35,24,-1125.0,-3875.0,84
10-20,radiant,35,25,-1125.0,-3625.0,622
10-20,radiant,35,26,-1125.0,-3375.0,1468
10-20,radiant,35,27,-1125.0,-3125.0,2462
10-20,radiant,35,28,-1125.0,-2875.0,60
10-20,radiant,35,29,-1125.0,-2625.0,37
10-20,radiant,35,30,-1125.0,-2375.0,13
10-20,radiant,35,31,-1125.0,-2125.0,5
10-20,radiant,35,32,-1125.0,-1875.0,3
10-20,radiant,35,33,-1125.0,-1625.0,2
10-20,radiant,35,34,-1125.0,-1375.0,47
10-20,radiant,35,35,-1125.0,-1125.0,63
10-20,radiant,35,36,-1125.0,-875.0,43
10-20,radiant,35,37,-1125.0,-625.0,11
10-20,radiant,35,38,-1125.0,-375.0,6
10-20,radiant,35,39,-1125.0,-125.0,2
10-20,radiant,35,40,-1125.0,125.0,1
10-20,radiant,36,7,-875.0,-8125.0,10
10-20,radiant,36,8,-875.0,-7875.0,132
10-20,radiant,36,9,-875.0,-7625.0,527
10-20,radiant,36,10,-875.0,-7375.0,170
10-20,radiant,36,11,-875.0,-7125.0,16
10-20,radiant,36,12,-875.0,-6875.0,6
10-20,radiant,36,15,-875.0,-6125.0,1
10-20,radiant,36,16,-875.0,-5875.0,1
10-20,radiant,36,18,-875.0,-5375.0,1
10-20,radiant,36,19,-875.0,-5125.0,3
10-20,radiant,36,20,-875.0,-4875.0,6
10-20,radiant,36,21,-875.0,-4625.0,57
10-20,radiant,36,22,-875.0,-4375.0,61
10-20,radiant,36,24,-875.0,-3875.0,11
10-20,radiant,36,25,-875.0,-3625.0,177
10-20,radiant,36,26,-875.0,-3375.0,615
10-20,radiant,36,27,-875.0,-3125.0,228
10-20,radiant,36,28,-875.0,-2875.0,105
10-20,radiant,36,29,-875.0,-2625.0,32
10-20,radiant,36,30,-875.0,-2375.0,10
10-20,radiant,36,31,-875.0,-2125.0,6
10-20,radiant,36,32,-875.0,-1875.0,8
10-20,radiant,36,33,-875.0,-1625.0,7
10-20,radiant,36,34,-875.0,-1375.0,3
10-20,radiant,36,35,-875.0,-1125.0,6
10-20,radiant,36,36,-875.0,-875.0,10
10-20,radiant,36,37,-875.0,-625.0,12
10-20,radiant,36,38,-875.0,-375.0,8
10-20,radiant,37,7,-625.0,-8125.0,3
10-20,radiant,37,8,-625.0,-7875.0,140
10-20,radiant,37,9,-625.0,-7625.0,838
10-20,radiant,37,10,-625.0,-7375.0,2169
10-20,radiant,37,11,-625.0,-7125.0,14
10-20,radiant,37,12,-625.0,-6875.0,9
10-20,radiant,37,13,-625.0,-6625.0,1
10-20,radiant,37,14,-625.0,-6375.0,1
10-20,radiant,37,17,-625.0,-5625.0,1
10-20,radiant,37,19,-625.0,-5125.0,1
10-20,radiant,37,20,-625.0,-4875.0,11
10-20,radiant,37,21,-625.0,-4625.0,26
10-20,radiant,37,22,-625.0,-4375.0,3
10-20,radiant,37,23,-625.0,-4125.0,6
10-20,radiant,37,24,-625.0,-3875.0,23
10-20,radiant,37,25,-625.0,-3625.0,75
10-20,radiant,37,26,-625.0,-3375.0,81
10-20,radiant,37,27,-625.0,-3125.0,89
10-20,radiant,37,28,-625.0,-2875.0,60
10-20,radiant,37,29,-625.0,-2625.0,9
10-20,radiant,37,30,-625.0,-2375.0,2
10-20,radiant,37,31,-625.0,-2125.0,3
10-20,radiant,37,32,-625.0,-1875.0,2
10-20,radiant,37,33,-625.0,-1625.0,1
10-20,radiant,37,35,-625.0,-1125.0,4
10-20,radiant,37,36,-625.0,-875.0,6
10-20,radiant,37,37,-625.0,-625.0,21
10-20,radiant,37,38,-625.0,-375.0,16
10-20,radiant,37,39,-625.0,-125.0,5
10-20,radiant,37,40,-625.0,125.0,3
10-20,radiant,38,8,-375.0,-7875.0,70
10-20,radiant,38,9,-375.0,-7625.0,1079
10-20,radiant,38,10,-375.0,-7375.0,3596
10-20,radiant,38,11,-375.0,-7125.0,24
10-20,radiant,38,12,-375.0,-6875.0,8
10-20,radiant,38,15,-375.0,-6125.0,1
10-20,radiant,38,16,-375.0,-5875.0,3
10-20,radiant,38,17,-375.0,-5625.0,1
10-20,radiant,38,18,-375.0,-5375.0,2
10-20,radiant,38,19,-375.0,-5125.0,6
10-20,radiant,38,20,-375.0,-4875.0,34
10-20,radiant,38,21,-375.0,-4625.0,111
10-20,radiant,38,22,-375.0,-4375.0,18
10-20,radiant,38,23,-375.0,-4125.0,6
10-20,radiant,38,24,-375.0,-3875.0,9
10-20,radiant,38,25,-375.0,-3625.0,8
10-20,radiant,38,26,-375.0,-3375.0,11
10-20,radiant,38,27,-375.0,-3125.0,16
10-20,radiant,38,28,-375.0,-2875.0,3
10-20,radiant,38,29,-375.0,-2625.0,2
10-20,radiant,38,30,-375.0,-2375.0,1
10-20,radiant,38,32,-375.0,-1875.0,1
10-20,radiant,38,33,-375.0,-1625.0,2
10-20,radiant,38,34,-375.0,-1375.0,1
10-20,radiant,38,35,-375.0,-1125.0,5
10-20,radiant,38,36,-375.0,-875.0,4
10-20,radiant,38,37,-375.0,-625.0,12
10-20,radiant,38,38,-375.0,-375.0,11
10-20,radiant,38,39,-375.0,-125.0,19
10-20,radiant,38,40,-375.0,125.0,6
10-20,radiant,39,7,-125.0,-8125.0,1
10-20,radiant,39,8,-125.0,-7875.0,52
10-20,radiant,39,9,-125.0,-7625.0,465
10-20,radiant,39,10,-125.0,-7375.0,237
10-20,radiant,39,11,-125.0,-7125.0,46
10-20,radiant,39,12,-125.0,-6875.0,4
10-20,radiant,39,13,-125.0,-6625.0,3
10-20,radiant,39,14,-125.0,-6375.0,2
10-20,radiant,39,16,-125.0,-5875.0,3
10-20,radiant,39,18,-125.0,-5375.0,2
10-20,radiant,39,19,-125.0,-5125.0,3
10-20,radiant,39,20,-125.0,-4875.0,54
10-20,radiant,39,21,-125.0,-4625.0,292
10-20,radiant,39,22,-125.0,-4375.0,100
10-20,radiant,39,23,-125.0,-4125.0,22
10-20,radiant,39,24,-125.0,-3875.0,7
10-20,radiant,39,27,-125.0,-3125.0,2
10-20,radiant,39,28,-125.0,-2875.0,1
10-20,radiant,39,33,-125.0,-1625.0,1
10-20,radiant,39,34,-125.0,-1375.0,1
10-20,radiant,39,35,-125.0,-1125.0,3
10-20,radiant,39,36,-125.0,-875.0,4
10-20,radiant,39,38,-125.0,-375.0,3
10-20,radiant,39,39,-125.0,-125.0,13
10-20,radiant,39,40,-125.0,125.0,7
10-20,radiant,40,8,125.0,-7875.0,22
10-20,radiant,40,9,125.0,-7625.0,190
10-20,radiant,40,10,125.0,-7375.0,51
10-20,radiant,40,11,125.0,-7125.0,40
10-20,radiant,40,12,125.0,-6875.0,11
10-20,radiant,40,13,125.0,-6625.0,1
10-20,radiant,40,14,125.0,-6375.0,1
10-20,radiant,40,15,125.0,-6125.0,10
10-20,radiant,40,16,125.0,-5875.0,11
10-20,radiant,40,17,125.0,-5625.0,2
10-20,radiant,40,18,125.0,-5375.0,1
10-20,radiant,40,19,125.0,-5125.0,1
10-20,radiant,40,20,125.0,-4875.0,137
10-20,radiant,40,21,125.0,-4625.0,694
10-20,radiant,40,22,125.0,-4375.0,177
10-20,radiant,40,23,125.0,-4125.0,19
10-20,radiant,40,33,125.0,-1625.0,1
10-20,radiant,40,34,125.0,-1375.0,3
10-20,radiant,40,35,125.0,-1125.0,3
10-20,radiant,40,37,125.0,-625.0,2
10-20,radiant,40,38,125.0,-375.0,7
10-20,radiant,40,39,125.0,-125.0,7
10-20,radiant,40,40,125.0,125.0,4
10-20,dire,40,40,125.0,125.0,6
10-20,dire,40,41,125.0,375.0,10
10-20,dire,40,42,125.0,625.0,7
10-20,dire,40,43,125.0,875.0,8
10-20,dire,40,44,125.0,1125.0,4
10-20,dire,40,45,125.0,1375.0,3
10-20,dire,40,46,125.0,1625.0,2
10-20,dire,40,47,125.0,1875.0,1
10-20,dire,40,48,125.0,2125.0,6
10-20,dire,40,49,125.0,2375.0,3
10-20,dire,40,50,125.0,2625.0,2
10-20,dire,40,51,125.0,2875.0,4
10-20,dire,40,52,125.0,3125.0,2
10-20,dire,40,53,125.0,3375.0,3
10-20,dire,40,56,125.0,4125.0,11
10-20,dire,40,57,125.0,4375.0,5
10-20,dire,40,58,125.0,4625.0,18
10-20,dire,40,59,125.0,4875.0,4
10-20,dire,40,60,125.0,5125.0,1
10-20,dire,40,62,125.0,5625.0,1
10-20,dire,40,63,125.0,5875.0,1
10-20,dire,40,64,125.0,6125.0,6
10-20,dire,40,65,125.0,6375.0,6
10-20,dire,40,66,125.0,6625.0,1
10-20,dire,40,67,125.0,6875.0,36
10-20,dire,40,68,125.0,7125.0,246
10-20,dire,40,69,125.0,7375.0,510
10-20,dire,40,70,125.0,7625.0,800
10-20,dire,40,71,125.0,7875.0,212
10-20,dire,40,72,125.0,8125.0,555
10-20,dire,40,73,125.0,8375.0,464
10-20,dire,41,41,375.0,375.0,32
10-20,dire,41,42,375.0,625.0,65
10-20,dire,41,43,375.0,875.0,58
10-20,dire,41,44,375.0,1125.0,2
10-20,dire,41,45,375.0,1375.0,2
10-20,dire,41,47,375.0,1875.0,2
10-20,dire,41,48,375.0,2125.0,14
10-20,dire,41,49,375.0,2375.0,30
10-20,dire,41,50,375.0,2625.0,17
10-20,dire,41,51,375.0,2875.0,18
10-20,dire,41,52,375.0,3125.0,26
10-20,dire,41,53,375.0,3375.0,9
10-20,dire,41,54,375.0,3625.0,7
10-20,dire,41,55,375.0,3875.0,19
10-20,dire,41,56,375.0,4125.0,94
10-20,dire,41,57,375.0,4375.0,19
10-20,dire,41,58,375.0,4625.0,6
10-20,dire,41,59,375.0,4875.0,5
10-20,dire,41,61,375.0,5375.0,1
10-20,dire,41,65,375.0,6375.0,1
10-20,dire,41,67,375.0,6875.0,6
10-20,dire,41,68,375.0,7125.0,144
10-20,dire,41,69,375.0,7375.0,711
10-20,dire,41,70,375.0,7625.0,4447
10-20,dire,41,71,375.0,7875.0,630
10-20,dire,41,72,375.0,8125.0,89
10-20,dire,41,73,375.0,8375.0,17
10-20,dire,42,40,625.0,125.0,3
10-20,dire,42,41,625.0,375.0,34
10-20,dire,42,42,625.0,625.0,19
10-20,dire,42,43,625.0,875.0,24
10-20,dire,42,44,625.0,1125.0,6
10-20,dire,42,46,625.0,1625.0,5
10-20,dire,42,47,625.0,1875.0,7
10-20,dire,42,48,625.0,2125.0,20
10-20,dire,42,49,625.0,2375.0,53
10-20,dire,42,50,625.0,2625.0,217
10-20,dire,42,51,625.0,2875.0,251
10-20,dire,42,52,625.0,3125.0,168
10-20,dire,42,53,625.0,3375.0,63
10-20,dire,42,54,625.0,3625.0,80
10-20,dire,42,55,625.0,3875.0,186
10-20,dire,42,56,625.0,4125.0,257
10-20,dire,42,57,625.0,4375.0,81
10-20,dire,42,58,625.0,4625.0,30
10-20,dire,42,60,625.0,5125.0,3
10-20,dire,42,63,625.0,5875.0,2
10-20,dire,42,64,625.0,6125.0,1
10-20,dire,42,66,625.0,6625.0,1
10-20,dire,42,67,625.0,6875.0,25
10-20,dire,42,68,625.0,7125.0,111
10-20,dire,42,69,625.0,7375.0,496
10-20,dire,42,70,625.0,7625.0,118
10-20,dire,42,71,625.0,7875.0,22
10-20,dire,42,72,625.0,8125.0,34
10-20,dire,43,40,875.0,125.0,1
10-20,dire,43,41,875.0,375.0,5
10-20,dire,43,42,875.0,625.0,16
10-20,dire,43,43,875.0,875.0,5
10-20,dire,43,44,875.0,1125.0,4
10-20,dire,43,46,875.0,1625.0,5
10-20,dire,43,47,875.0,1875.0,7
10-20,dire,43,48,875.0,2125.0,35
10-20,dire,43,49,875.0,2375.0,50
10-20,dire,43,50,875.0,2625.0,697
10-20,dire,43,51,875.0,2875.0,962
10-20,dire,43,52,875.0,3125.0,293
10-20,dire,43,53,875.0,3375.0,49
10-20,dire,43,54,875.0,3625.0,72
10-20,dire,43,55,875.0,3875.0,525
10-20,dire,43,56,875.0,4125.0,583
10-20,dire,43,57,875.0,4375.0,372
10-20,dire,43,58,875.0,4625.0,112
10-20,dire,43,59,875.0,4875.0,34
10-20,dire,43,60,875.0,5125.0,8
10-20,dire,43,62,875.0,5625.0,1
10-20,dire,43,66,875.0,6625.0,1
10-20,dire,43,67,875.0,6875.0,1
10-20,dire,43,68,875.0,7125.0,20
10-20,dire,43,69,875.0,7375.0,218
10-20,dire,43,70,875.0,7625.0,36
10-20,dire,43,71,875.0,7875.0,1
10-20,dire,43,72,875.0,8125.0,11
10-20,dire,44,41,1125.0,375.0,1
10-20,dire,44,42,1125.0,625.0,2
10-20,dire,44,43,1125.0,875.0,7
10-20,dire,44,44,1125.0,1125.0,5
10-20,dire,44,45,1125.0,1375.0,3
10-20,dire,44,46,1125.0,1625.0,5
10-20,dire,44,47,1125.0,1875.0,29
10-20,dire,44,48,1125.0,2125.0,76
10-20,dire,44,49,1125.0,2375.0,172
10-20,dire,44,50,1125.0,2625.0,3581
10-20,dire,44,51,1125.0,2875.0,1926
10-20,dire,44,52,1125.0,3125.0,1014
10-20,dire,44,53,1125.0,3375.0,253
10-20,dire,44,54,1125.0,3625.0,220
10-20,dire,44,55,1125.0,3875.0,925
10-20,dire,44,56,1125.0,4125.0,2743
10-20,dire,44,57,1125.0,4375.0,317
10-20,dire,44,58,1125.0,4625.0,30
10-20,dire,44,59,1125.0,4875.0,1
10-20,dire,44,61,1125.0,5375.0,2
10-20,dire,44,62,1125.0,5625.0,1
10-20,dire,44,66,1125.0,6625.0,1
10-20,dire,44,68,1125.0,7125.0,2
10-20,dire,44,69,1125.0,7375.0,149
10-20,dire,44,70,1125.0,7625.0,70
10-20,dire,44,71,1125.0,7875.0,4
10-20,dire,44,72,1125.0,8125.0,10
10-20,dire,45,40,1375.0,125.0,2
10-20,dire,45,41,1375.0,375.0,5
10-20,dire,45,42,1375.0,625.0,2
10-20,dire,45,43,1375.0,875.0,4
10-20,dire,45,44,1375.0,1125.0,2
10-20,dire,45,45,1375.0,1375.0,4
10-20,dire,45,46,1375.0,1625.0,3
10-20,dire,45,47,1375.0,1875.0,3
10-20,dire,45,48,1375.0,2125.0,61
10-20,dire,45,49,1375.0,2375.0,222
10-20,dire,45,50,1375.0,2625.0,920
10-20,dire,45,51,1375.0,2875.0,804
10-20,dire,45,52,1375.0,3125.0,1120
10-20,dire,45,53,1375.0,3375.0,1093
10-20,dire,45,54,1375.0,3625.0,2048
10-20,dire,45,55,1375.0,3875.0,1848
10-20,dire,45,56,1375.0,4125.0,914
10-20,dire,45,57,1375.0,4375.0,54
10-20,dire,45,58,1375.0,4625.0,26
10-20,dire,45,59,1375.0,4875.0,8
10-20,dire,45,61,1375.0,5375.0,1
10-20,dire,45,68,1375.0,7125.0,1
10-20,dire,45,69,1375.0,7375.0,112
10-20,dire,45,70,1375.0,7625.0,545
10-20,dire,45,71,1375.0,7875.0,9
10-20,dire,45,72,1375.0,8125.0,17
10-20,dire,46,40,1625.0,125.0,2
10-20,dire,46,42,1625.0,625.0,4
10-20,dire,46,43,1625.0,875.0,1
10-20,dire,46,44,1625.0,1125.0,6
10-20,dire,46,45,1625.0,1375.0,1
10-20,dire,46,46,1625.0,1625.0,5
10-20,dire,46,47,1625.0,1875.0,13
10-20,dire,46,48,1625.0,2125.0,9
10-20,dire,46,49,1625.0,2375.0,126
10-20,dire,46,50,1625.0,2625.0,254
10-20,dire,46,51,1625.0,2875.0,60
10-20,dire,46,52,1625.0,3125.0,6
10-20,dire,46,53,1625.0,3375.0,47
10-20,dire,46,54,1625.0,3625.0,243
10-20,dire,46,55,1625.0,3875.0,141
10-20,dire,46,56,1625.0,4125.0,19
10-20,dire,46,57,1625.0,4375.0,4
10-20,dire,46,58,1625.0,4625.0,3
10-20,dire,46,59,1625.0,4875.0,1
10-20,dire,46,62,1625.0,5625.0,3
10-20,dire,46,63,1625.0,5875.0,2
10-20,dire,46,64,1625.0,6125.0,5
10-20,dire,46,67,1625.0,6875.0,1
10-20,dire,46,68,1625.0,7125.0,13
10-20,dire,46,69,1625.0,7375.0,24
10-20,dire,46,70,1625.0,7625.0,1053
10-20,dire,46,71,1625.0,7875.0,401
10-20,dire,46,72,1625.0,8125.0,14
10-20,dire,47,40,1875.0,125.0,2
10-20,dire,47,42,1875.0,625.0,4
10-20,dire,47,43,1875.0,875.0,2
10-20,dire,47,44,1875.0,1125.0,2
10-20,dire,47,45,1875.0,1375.0,6
10-20,dire,47,46,1875.0,1625.0,4
10-20,dire,47,47,1875.0,1875.0,3
10-20,dire,47,48,1875.0,2125.0,6
10-20,dire,47,49,1875.0,2375.0,22
10-20,dire,47,50,1875.0,2625.0,4
10-20,dire,47,51,1875.0,2875.0,15
10-20,dire,47,53,1875.0,3375.0,21
10-20,dire,47,54,1875.0,3625.0,25
10-20,dire,47,55,1875.0,3875.0,41
10-20,dire,47,56,1875.0,4125.0,14
10-20,dire,47,57,1875.0,4375.0,1
10-20,dire,47,58,1875.0,4625.0,1
10-20,dire,47,59,1875.0,4875.0,3
10-20,dire,47,60,1875.0,5125.0,1
10-20,dire,47,63,1875.0,5875.0,3
10-20,dire,47,67,1875.0,6875.0,2
10-20,dire,47,68,1875.0,7125.0,24
10-20,dire,47,69,1875.0,7375.0,172
10-20,dire,47,70,1875.0,7625.0,358
10-20,dire,47,71,1875.0,7875.0,1282
10-20,dire,47,72,1875.0,8125.0,2
10-20,dire,48,41,2125.0,375.0,1
10-20,dire,48,42,2125.0,625.0,2
10-20,dire,48,43,2125.0,875.0,1
10-20,dire,48,45,2125.0,1375.0,6
10-20,dire,48,46,2125.0,1625.0,2
10-20,dire,48,47,2125.0,1875.0,2
10-20,dire,48,48,2125.0,2125.0,4
10-20,dire,48,49,2125.0,2375.0,3
10-20,dire,48,51,2125.0,2875.0,1
10-20,dire,48,52,2125.0,3125.0,2
10-20,dire,48,53,2125.0,3375.0,2
10-20,dire,48,54,2125.0,3625.0,1
10-20,dire,48,55,2125.0,3875.0,4
10-20,dire,48,56,2125.0,4125.0,4
10-20,dire,48,58,2125.0,4625.0,2
10-20,dire,48,60,2125.0,5125.0,1
10-20,dire,48,62,2125.0,5625.0,2
10-20,dire,48,63,2125.0,5875.0,15
10-20,dire,48,66,2125.0,6625.0,1
10-20,dire,48,67,2125.0,6875.0,2
10-20,dire,48,68,2125.0,7125.0,24
10-20,dire,48,69,2125.0,7375.0,219
10-20,dire,48,70,2125.0,7625.0,385
10-20,dire,48,71,2125.0,7875.0,509
10-20,dire,48,72,2125.0,8125.0,4
10-20,dire,49,40,2375.0,125.0,3
10-20,dire,49,42,2375.0,625.0,3
10-20,dire,49,43,2375.0,875.0,2
10-20,dire,49,45,2375.0,1375.0,1
10-20,dire,49,46,2375.0,1625.0,1
10-20,dire,49,47,2375.0,1875.0,14
10-20,dire,49,48,2375.0,2125.0,1
